INPUT_TABLE
Variable ID
Indiacoolingelec_logit

region,supplysector,subsector0,subsector1,subsector,stub.technology,logit.year.fillout,logit.exponent,logit.type
India,elect_td_bld,GodavariR,rooftop_pv,rooftop_pv,rooftop_pv,1975,-6,relative.cost.logit
India,elect_td_bld,IndCstNE,rooftop_pv,rooftop_pv,rooftop_pv,1975,-6,relative.cost.logit
India,elect_td_bld,IndCstW,rooftop_pv,rooftop_pv,rooftop_pv,1975,-6,relative.cost.logit
India,elect_td_bld,IrrawaddyR,rooftop_pv,rooftop_pv,rooftop_pv,1975,-6,relative.cost.logit
India,elect_td_bld,KrishnaR,rooftop_pv,rooftop_pv,rooftop_pv,1975,-6,relative.cost.logit
India,elect_td_bld,IndCstE,rooftop_pv,rooftop_pv,rooftop_pv,1975,-6,relative.cost.logit
India,elect_td_bld,PennarR,rooftop_pv,rooftop_pv,rooftop_pv,1975,-6,relative.cost.logit
India,elect_td_bld,CauveryR,rooftop_pv,rooftop_pv,rooftop_pv,1975,-6,relative.cost.logit
India,elect_td_bld,IndCstS,rooftop_pv,rooftop_pv,rooftop_pv,1975,-6,relative.cost.logit
India,elect_td_bld,NarmadaR,rooftop_pv,rooftop_pv,rooftop_pv,1975,-6,relative.cost.logit
