INPUT_TABLE
Variable ID
IndiaAvgFossilEffKeyword_elec_cool

region,supplysector,nesting-subsector1,nesting-subsector2,subsector,stub.technology,year,average.fossil.efficiency
India,electricity,IndCstNE,biomass,biomass (IGCC),biomass (IGCC) (once through),2040,1
India,electricity,IndCstW,biomass,biomass (IGCC),biomass (IGCC) (once through),2040,1
India,electricity,IrrawaddyR,biomass,biomass (IGCC),biomass (IGCC) (once through),2040,1
India,electricity,KrishnaR,biomass,biomass (IGCC),biomass (IGCC) (once through),2040,1
India,electricity,IndCstE,biomass,biomass (IGCC),biomass (IGCC) (once through),2040,1
India,electricity,PennarR,biomass,biomass (IGCC),biomass (IGCC) (once through),2040,1
India,electricity,CauveryR,biomass,biomass (IGCC),biomass (IGCC) (once through),2040,1
India,electricity,IndCstS,biomass,biomass (IGCC),biomass (IGCC) (once through),2040,1
India,electricity,NarmadaR,biomass,biomass (IGCC),biomass (IGCC) (once through),2040,1
India,electricity,IndusR,biomass,biomass (IGCC),biomass (IGCC) (once through),2045,1
India,electricity,SabarmatiR,biomass,biomass (IGCC),biomass (IGCC) (once through),2045,1
India,electricity,GangesR,biomass,biomass (IGCC),biomass (IGCC) (once through),2045,1
India,electricity,MahiR,biomass,biomass (IGCC),biomass (IGCC) (once through),2045,1
India,electricity,BengalBay,biomass,biomass (IGCC),biomass (IGCC) (once through),2045,1
India,electricity,TaptiR,biomass,biomass (IGCC),biomass (IGCC) (once through),2045,1
India,electricity,BengalW,biomass,biomass (IGCC),biomass (IGCC) (once through),2045,1
India,electricity,BrahmaniR,biomass,biomass (IGCC),biomass (IGCC) (once through),2045,1
India,electricity,MahanadiR,biomass,biomass (IGCC),biomass (IGCC) (once through),2045,1
India,electricity,GodavariR,biomass,biomass (IGCC),biomass (IGCC) (once through),2045,1
India,electricity,IndCstNE,biomass,biomass (IGCC),biomass (IGCC) (once through),2045,1
India,electricity,IndCstW,biomass,biomass (IGCC),biomass (IGCC) (once through),2045,1
India,electricity,IrrawaddyR,biomass,biomass (IGCC),biomass (IGCC) (once through),2045,1
India,electricity,KrishnaR,biomass,biomass (IGCC),biomass (IGCC) (once through),2045,1
India,electricity,IndCstE,biomass,biomass (IGCC),biomass (IGCC) (once through),2045,1
India,electricity,PennarR,biomass,biomass (IGCC),biomass (IGCC) (once through),2045,1
India,electricity,CauveryR,biomass,biomass (IGCC),biomass (IGCC) (once through),2045,1
India,electricity,IndCstS,biomass,biomass (IGCC),biomass (IGCC) (once through),2045,1
India,electricity,NarmadaR,biomass,biomass (IGCC),biomass (IGCC) (once through),2045,1
India,electricity,IndusR,biomass,biomass (IGCC),biomass (IGCC) (once through),2050,1
India,electricity,SabarmatiR,biomass,biomass (IGCC),biomass (IGCC) (once through),2050,1
India,electricity,GangesR,biomass,biomass (IGCC),biomass (IGCC) (once through),2050,1
India,electricity,MahiR,biomass,biomass (IGCC),biomass (IGCC) (once through),2050,1
India,electricity,BengalBay,biomass,biomass (IGCC),biomass (IGCC) (once through),2050,1
India,electricity,TaptiR,biomass,biomass (IGCC),biomass (IGCC) (once through),2050,1
India,electricity,BengalW,biomass,biomass (IGCC),biomass (IGCC) (once through),2050,1
India,electricity,BrahmaniR,biomass,biomass (IGCC),biomass (IGCC) (once through),2050,1
India,electricity,MahanadiR,biomass,biomass (IGCC),biomass (IGCC) (once through),2050,1
India,electricity,GodavariR,biomass,biomass (IGCC),biomass (IGCC) (once through),2050,1
India,electricity,IndCstNE,biomass,biomass (IGCC),biomass (IGCC) (once through),2050,1
India,electricity,IndCstW,biomass,biomass (IGCC),biomass (IGCC) (once through),2050,1
India,electricity,IrrawaddyR,biomass,biomass (IGCC),biomass (IGCC) (once through),2050,1
India,electricity,KrishnaR,biomass,biomass (IGCC),biomass (IGCC) (once through),2050,1
India,electricity,IndCstE,biomass,biomass (IGCC),biomass (IGCC) (once through),2050,1
India,electricity,PennarR,biomass,biomass (IGCC),biomass (IGCC) (once through),2050,1
India,electricity,CauveryR,biomass,biomass (IGCC),biomass (IGCC) (once through),2050,1
India,electricity,IndCstS,biomass,biomass (IGCC),biomass (IGCC) (once through),2050,1
India,electricity,NarmadaR,biomass,biomass (IGCC),biomass (IGCC) (once through),2050,1
India,electricity,IndusR,biomass,biomass (IGCC),biomass (IGCC) (once through),2055,1
India,electricity,SabarmatiR,biomass,biomass (IGCC),biomass (IGCC) (once through),2055,1
India,electricity,GangesR,biomass,biomass (IGCC),biomass (IGCC) (once through),2055,1
India,electricity,MahiR,biomass,biomass (IGCC),biomass (IGCC) (once through),2055,1
India,electricity,BengalBay,biomass,biomass (IGCC),biomass (IGCC) (once through),2055,1
India,electricity,TaptiR,biomass,biomass (IGCC),biomass (IGCC) (once through),2055,1
India,electricity,BengalW,biomass,biomass (IGCC),biomass (IGCC) (once through),2055,1
India,electricity,BrahmaniR,biomass,biomass (IGCC),biomass (IGCC) (once through),2055,1
India,electricity,MahanadiR,biomass,biomass (IGCC),biomass (IGCC) (once through),2055,1
India,electricity,GodavariR,biomass,biomass (IGCC),biomass (IGCC) (once through),2055,1
India,electricity,IndCstNE,biomass,biomass (IGCC),biomass (IGCC) (once through),2055,1
India,electricity,IndCstW,biomass,biomass (IGCC),biomass (IGCC) (once through),2055,1
India,electricity,IrrawaddyR,biomass,biomass (IGCC),biomass (IGCC) (once through),2055,1
India,electricity,KrishnaR,biomass,biomass (IGCC),biomass (IGCC) (once through),2055,1
India,electricity,IndCstE,biomass,biomass (IGCC),biomass (IGCC) (once through),2055,1
India,electricity,PennarR,biomass,biomass (IGCC),biomass (IGCC) (once through),2055,1
India,electricity,CauveryR,biomass,biomass (IGCC),biomass (IGCC) (once through),2055,1
India,electricity,IndCstS,biomass,biomass (IGCC),biomass (IGCC) (once through),2055,1
India,electricity,NarmadaR,biomass,biomass (IGCC),biomass (IGCC) (once through),2055,1
India,electricity,IndusR,biomass,biomass (IGCC),biomass (IGCC) (once through),2060,1
India,electricity,SabarmatiR,biomass,biomass (IGCC),biomass (IGCC) (once through),2060,1
India,electricity,GangesR,biomass,biomass (IGCC),biomass (IGCC) (once through),2060,1
India,electricity,MahiR,biomass,biomass (IGCC),biomass (IGCC) (once through),2060,1
India,electricity,BengalBay,biomass,biomass (IGCC),biomass (IGCC) (once through),2060,1
India,electricity,TaptiR,biomass,biomass (IGCC),biomass (IGCC) (once through),2060,1
India,electricity,BengalW,biomass,biomass (IGCC),biomass (IGCC) (once through),2060,1
India,electricity,BrahmaniR,biomass,biomass (IGCC),biomass (IGCC) (once through),2060,1
India,electricity,MahanadiR,biomass,biomass (IGCC),biomass (IGCC) (once through),2060,1
India,electricity,GodavariR,biomass,biomass (IGCC),biomass (IGCC) (once through),2060,1
India,electricity,IndCstNE,biomass,biomass (IGCC),biomass (IGCC) (once through),2060,1
India,electricity,IndCstW,biomass,biomass (IGCC),biomass (IGCC) (once through),2060,1
India,electricity,IrrawaddyR,biomass,biomass (IGCC),biomass (IGCC) (once through),2060,1
India,electricity,KrishnaR,biomass,biomass (IGCC),biomass (IGCC) (once through),2060,1
India,electricity,IndCstE,biomass,biomass (IGCC),biomass (IGCC) (once through),2060,1
India,electricity,PennarR,biomass,biomass (IGCC),biomass (IGCC) (once through),2060,1
India,electricity,CauveryR,biomass,biomass (IGCC),biomass (IGCC) (once through),2060,1
India,electricity,IndCstS,biomass,biomass (IGCC),biomass (IGCC) (once through),2060,1
India,electricity,NarmadaR,biomass,biomass (IGCC),biomass (IGCC) (once through),2060,1
India,electricity,IndusR,biomass,biomass (IGCC),biomass (IGCC) (once through),2065,1
India,electricity,SabarmatiR,biomass,biomass (IGCC),biomass (IGCC) (once through),2065,1
India,electricity,GangesR,biomass,biomass (IGCC),biomass (IGCC) (once through),2065,1
India,electricity,MahiR,biomass,biomass (IGCC),biomass (IGCC) (once through),2065,1
India,electricity,BengalBay,biomass,biomass (IGCC),biomass (IGCC) (once through),2065,1
India,electricity,TaptiR,biomass,biomass (IGCC),biomass (IGCC) (once through),2065,1
India,electricity,BengalW,biomass,biomass (IGCC),biomass (IGCC) (once through),2065,1
India,electricity,BrahmaniR,biomass,biomass (IGCC),biomass (IGCC) (once through),2065,1
India,electricity,MahanadiR,biomass,biomass (IGCC),biomass (IGCC) (once through),2065,1
India,electricity,GodavariR,biomass,biomass (IGCC),biomass (IGCC) (once through),2065,1
India,electricity,IndCstNE,biomass,biomass (IGCC),biomass (IGCC) (once through),2065,1
India,electricity,IndCstW,biomass,biomass (IGCC),biomass (IGCC) (once through),2065,1
India,electricity,IrrawaddyR,biomass,biomass (IGCC),biomass (IGCC) (once through),2065,1
India,electricity,KrishnaR,biomass,biomass (IGCC),biomass (IGCC) (once through),2065,1
India,electricity,IndCstE,biomass,biomass (IGCC),biomass (IGCC) (once through),2065,1
India,electricity,PennarR,biomass,biomass (IGCC),biomass (IGCC) (once through),2065,1
India,electricity,CauveryR,biomass,biomass (IGCC),biomass (IGCC) (once through),2065,1
India,electricity,IndCstS,biomass,biomass (IGCC),biomass (IGCC) (once through),2065,1
India,electricity,NarmadaR,biomass,biomass (IGCC),biomass (IGCC) (once through),2065,1
India,electricity,IndusR,biomass,biomass (IGCC),biomass (IGCC) (once through),2070,1
India,electricity,SabarmatiR,biomass,biomass (IGCC),biomass (IGCC) (once through),2070,1
India,electricity,GangesR,biomass,biomass (IGCC),biomass (IGCC) (once through),2070,1
India,electricity,MahiR,biomass,biomass (IGCC),biomass (IGCC) (once through),2070,1
India,electricity,BengalBay,biomass,biomass (IGCC),biomass (IGCC) (once through),2070,1
India,electricity,TaptiR,biomass,biomass (IGCC),biomass (IGCC) (once through),2070,1
India,electricity,BengalW,biomass,biomass (IGCC),biomass (IGCC) (once through),2070,1
India,electricity,BrahmaniR,biomass,biomass (IGCC),biomass (IGCC) (once through),2070,1
India,electricity,MahanadiR,biomass,biomass (IGCC),biomass (IGCC) (once through),2070,1
India,electricity,GodavariR,biomass,biomass (IGCC),biomass (IGCC) (once through),2070,1
India,electricity,IndCstNE,biomass,biomass (IGCC),biomass (IGCC) (once through),2070,1
India,electricity,IndCstW,biomass,biomass (IGCC),biomass (IGCC) (once through),2070,1
India,electricity,IrrawaddyR,biomass,biomass (IGCC),biomass (IGCC) (once through),2070,1
India,electricity,KrishnaR,biomass,biomass (IGCC),biomass (IGCC) (once through),2070,1
India,electricity,IndCstE,biomass,biomass (IGCC),biomass (IGCC) (once through),2070,1
India,electricity,PennarR,biomass,biomass (IGCC),biomass (IGCC) (once through),2070,1
India,electricity,CauveryR,biomass,biomass (IGCC),biomass (IGCC) (once through),2070,1
India,electricity,IndCstS,biomass,biomass (IGCC),biomass (IGCC) (once through),2070,1
India,electricity,NarmadaR,biomass,biomass (IGCC),biomass (IGCC) (once through),2070,1
India,electricity,IndusR,biomass,biomass (IGCC),biomass (IGCC) (once through),2075,1
India,electricity,SabarmatiR,biomass,biomass (IGCC),biomass (IGCC) (once through),2075,1
India,electricity,GangesR,biomass,biomass (IGCC),biomass (IGCC) (once through),2075,1
India,electricity,MahiR,biomass,biomass (IGCC),biomass (IGCC) (once through),2075,1
India,electricity,BengalBay,biomass,biomass (IGCC),biomass (IGCC) (once through),2075,1
India,electricity,TaptiR,biomass,biomass (IGCC),biomass (IGCC) (once through),2075,1
India,electricity,BengalW,biomass,biomass (IGCC),biomass (IGCC) (once through),2075,1
India,electricity,BrahmaniR,biomass,biomass (IGCC),biomass (IGCC) (once through),2075,1
India,electricity,MahanadiR,biomass,biomass (IGCC),biomass (IGCC) (once through),2075,1
India,electricity,GodavariR,biomass,biomass (IGCC),biomass (IGCC) (once through),2075,1
India,electricity,IndCstNE,biomass,biomass (IGCC),biomass (IGCC) (once through),2075,1
India,electricity,IndCstW,biomass,biomass (IGCC),biomass (IGCC) (once through),2075,1
India,electricity,IrrawaddyR,biomass,biomass (IGCC),biomass (IGCC) (once through),2075,1
India,electricity,KrishnaR,biomass,biomass (IGCC),biomass (IGCC) (once through),2075,1
India,electricity,IndCstE,biomass,biomass (IGCC),biomass (IGCC) (once through),2075,1
India,electricity,PennarR,biomass,biomass (IGCC),biomass (IGCC) (once through),2075,1
India,electricity,CauveryR,biomass,biomass (IGCC),biomass (IGCC) (once through),2075,1
India,electricity,IndCstS,biomass,biomass (IGCC),biomass (IGCC) (once through),2075,1
India,electricity,NarmadaR,biomass,biomass (IGCC),biomass (IGCC) (once through),2075,1
India,electricity,IndusR,biomass,biomass (IGCC),biomass (IGCC) (once through),2080,1
India,electricity,SabarmatiR,biomass,biomass (IGCC),biomass (IGCC) (once through),2080,1
India,electricity,GangesR,biomass,biomass (IGCC),biomass (IGCC) (once through),2080,1
India,electricity,MahiR,biomass,biomass (IGCC),biomass (IGCC) (once through),2080,1
India,electricity,BengalBay,biomass,biomass (IGCC),biomass (IGCC) (once through),2080,1
India,electricity,TaptiR,biomass,biomass (IGCC),biomass (IGCC) (once through),2080,1
India,electricity,BengalW,biomass,biomass (IGCC),biomass (IGCC) (once through),2080,1
India,electricity,BrahmaniR,biomass,biomass (IGCC),biomass (IGCC) (once through),2080,1
India,electricity,MahanadiR,biomass,biomass (IGCC),biomass (IGCC) (once through),2080,1
India,electricity,GodavariR,biomass,biomass (IGCC),biomass (IGCC) (once through),2080,1
India,electricity,IndCstNE,biomass,biomass (IGCC),biomass (IGCC) (once through),2080,1
India,electricity,IndCstW,biomass,biomass (IGCC),biomass (IGCC) (once through),2080,1
India,electricity,IrrawaddyR,biomass,biomass (IGCC),biomass (IGCC) (once through),2080,1
India,electricity,KrishnaR,biomass,biomass (IGCC),biomass (IGCC) (once through),2080,1
India,electricity,IndCstE,biomass,biomass (IGCC),biomass (IGCC) (once through),2080,1
India,electricity,PennarR,biomass,biomass (IGCC),biomass (IGCC) (once through),2080,1
India,electricity,CauveryR,biomass,biomass (IGCC),biomass (IGCC) (once through),2080,1
India,electricity,IndCstS,biomass,biomass (IGCC),biomass (IGCC) (once through),2080,1
India,electricity,NarmadaR,biomass,biomass (IGCC),biomass (IGCC) (once through),2080,1
India,electricity,IndusR,biomass,biomass (IGCC),biomass (IGCC) (once through),2085,1
India,electricity,SabarmatiR,biomass,biomass (IGCC),biomass (IGCC) (once through),2085,1
India,electricity,GangesR,biomass,biomass (IGCC),biomass (IGCC) (once through),2085,1
India,electricity,MahiR,biomass,biomass (IGCC),biomass (IGCC) (once through),2085,1
India,electricity,BengalBay,biomass,biomass (IGCC),biomass (IGCC) (once through),2085,1
India,electricity,TaptiR,biomass,biomass (IGCC),biomass (IGCC) (once through),2085,1
India,electricity,BengalW,biomass,biomass (IGCC),biomass (IGCC) (once through),2085,1
India,electricity,BrahmaniR,biomass,biomass (IGCC),biomass (IGCC) (once through),2085,1
India,electricity,MahanadiR,biomass,biomass (IGCC),biomass (IGCC) (once through),2085,1
India,electricity,GodavariR,biomass,biomass (IGCC),biomass (IGCC) (once through),2085,1
India,electricity,IndCstNE,biomass,biomass (IGCC),biomass (IGCC) (once through),2085,1
India,electricity,IndCstW,biomass,biomass (IGCC),biomass (IGCC) (once through),2085,1
India,electricity,IrrawaddyR,biomass,biomass (IGCC),biomass (IGCC) (once through),2085,1
India,electricity,KrishnaR,biomass,biomass (IGCC),biomass (IGCC) (once through),2085,1
India,electricity,IndCstE,biomass,biomass (IGCC),biomass (IGCC) (once through),2085,1
India,electricity,PennarR,biomass,biomass (IGCC),biomass (IGCC) (once through),2085,1
India,electricity,CauveryR,biomass,biomass (IGCC),biomass (IGCC) (once through),2085,1
India,electricity,IndCstS,biomass,biomass (IGCC),biomass (IGCC) (once through),2085,1
India,electricity,NarmadaR,biomass,biomass (IGCC),biomass (IGCC) (once through),2085,1
India,electricity,IndusR,biomass,biomass (IGCC),biomass (IGCC) (once through),2090,1
India,electricity,SabarmatiR,biomass,biomass (IGCC),biomass (IGCC) (once through),2090,1
India,electricity,GangesR,biomass,biomass (IGCC),biomass (IGCC) (once through),2090,1
India,electricity,MahiR,biomass,biomass (IGCC),biomass (IGCC) (once through),2090,1
India,electricity,BengalBay,biomass,biomass (IGCC),biomass (IGCC) (once through),2090,1
India,electricity,TaptiR,biomass,biomass (IGCC),biomass (IGCC) (once through),2090,1
India,electricity,BengalW,biomass,biomass (IGCC),biomass (IGCC) (once through),2090,1
India,electricity,BrahmaniR,biomass,biomass (IGCC),biomass (IGCC) (once through),2090,1
India,electricity,MahanadiR,biomass,biomass (IGCC),biomass (IGCC) (once through),2090,1
India,electricity,GodavariR,biomass,biomass (IGCC),biomass (IGCC) (once through),2090,1
India,electricity,IndCstNE,biomass,biomass (IGCC),biomass (IGCC) (once through),2090,1
India,electricity,IndCstW,biomass,biomass (IGCC),biomass (IGCC) (once through),2090,1
India,electricity,IrrawaddyR,biomass,biomass (IGCC),biomass (IGCC) (once through),2090,1
India,electricity,KrishnaR,biomass,biomass (IGCC),biomass (IGCC) (once through),2090,1
India,electricity,IndCstE,biomass,biomass (IGCC),biomass (IGCC) (once through),2090,1
India,electricity,PennarR,biomass,biomass (IGCC),biomass (IGCC) (once through),2090,1
India,electricity,CauveryR,biomass,biomass (IGCC),biomass (IGCC) (once through),2090,1
